id;name;stars
7600409;shadowsocks/shadowsocks-windows;46341
11620669;CodeHubApp/CodeHub;22486
49609581;PowerShell/PowerShell;17073
17620347;dotnet/aspnetcore;15468
15315789;Wox-launcher/Wox;15366
69662720;mxgmn/WaveFunctionCollapse;13425
38380854;0xd4d/dnSpy;12844
70104825;dotnet-architecture/eShopOnContainers;12347
30092893;dotnet/coreclr;12306
29078997;dotnet/roslyn;12280
1613345;StackExchange/Dapper;11823
13428264;ShareX/ShareX;11461
54086969;thangchung/awesome-dotnet-core;10929
64713769;NickeManarin/ScreenToGif;9439
1327739;icsharpcode/ILSpy;9360
16157746;dotnet/efcore;8563
791611;mono/mono;8427
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;8071
2087064;SignalR/SignalR;7941
14964475;AvaloniaUI/Avalonia;7911
12201538;aspnetboilerplate/aspnetboilerplate;7851
3476845;JamesNK/Newtonsoft.Json;7509
738250;NancyFx/Nancy;7006
959908;OpenRA/OpenRA;6991
374228;restsharp/RestSharp;6954
9864166;App-vNext/Polly;6931
505380;AutoMapper/AutoMapper;6897
143460965;GoogleCloudPlatform/microservices-demo;6721
132021166;dotnet/machinelearning;6681
1135454;cefsharp/CefSharp;6612
2584777;MahApps/MahApps.Metro;6528
28239455;aspnet/AspNetCore.Docs;6512
1579990;MonoGame/MonoGame;6352
28232663;dotnet/orleans;6226
126486701;Unity-Technologies/UnityCsReference;6194
28647218;chocolatey/choco;6149
7560589;JeffreySu/WeiXinMPSDK;5836
15126429;aspnet/Mvc;5763
118322286;felixse/FluentTerminal;5712
46652227;IdentityServer/IdentityServer4;5683
11920542;HangfireIO/Hangfire;5371
142076747;microsoft/ailab;5283
75990888;dotnet/csharplang;5175
715082;reactiveui/ReactiveUI;5168
161012019;jellyfin/jellyfin;5114
80058269;microsoft/VFSForGit;5036
443962;JeremySkinner/FluentValidation;5002
2465723;Sonarr/Sonarr;4903
12191244;dotnet/BenchmarkDotNet;4866
104670977;dvf/blockchain;4767
199570071;2dust/v2rayN;4734
44897462;JustArchiNET/ArchiSteamFarm;4712
22636263;duplicati/duplicati;4680
88064357;QL-Win/QuickLook;4669
1339922;ServiceStack/ServiceStack;4665
23315232;mbdavid/LiteDB;4573
62256097;ThreeMammals/Ocelot;4557
46755185;bitwarden/server;4541
85953;gitextensions/gitextensions;4526
4213474;Humanizr/Humanizer;4507
59715467;lambci/docker-lambda;4367
956732;hbons/SparkleShare;4348
18586705;nopSolutions/nopCommerce;4309
8835057;xupefei/Locale-Emulator;4267
5780416;NLog/NLog;4257
17369361;jbogard/MediatR;4209
4600400;Redth/PushSharp;4193
17873382;sschmid/Entitas-CSharp;4186
32051890;microsoft/msbuild;4109
12576526;dotnet/reactive;4097
22456440;ppy/osu;4088
105649273;ElectronNET/Electron.NET;4086
153711945;dotnet/wpf;4080
54213490;xamarin/Xamarin.Forms;4048
98547658;shadowsocksr-backup/shadowsocksr-csharp;3980
17941520;neuecc/UniRx;3964
17748183;StackExchange/StackExchange.Redis;3940
13589461;opserver/Opserver;3886
38632468;graphql-dotnet/graphql-dotnet;3846
143253020;microsoft/FASTER;3841
42749841;Live-Charts/Live-Charts;3825
83380995;dotnet-architecture/eShopOnWeb;3805
460848;mRemoteNG/mRemoteNG;3795
52097767;HJLebbink/asm-dude;3787
