id;name;stars
7600409;shadowsocks/shadowsocks-windows;45580
11620669;CodeHubApp/CodeHub;22314
49609581;PowerShell/PowerShell;16790
15315789;Wox-launcher/Wox;15101
17620347;aspnet/AspNetCore;15030
69662720;mxgmn/WaveFunctionCollapse;13344
38380854;0xd4d/dnSpy;12571
30092893;dotnet/coreclr;12285
29078997;dotnet/roslyn;12196
70104825;dotnet-architecture/eShopOnContainers;12073
1613345;StackExchange/Dapper;11701
13428264;ShareX/ShareX;11356
54086969;thangchung/awesome-dotnet-core;10725
1327739;icsharpcode/ILSpy;9197
64713769;NickeManarin/ScreenToGif;9155
16157746;aspnet/EntityFrameworkCore;8460
791611;mono/mono;8366
2087064;SignalR/SignalR;7922
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;7876
12201538;aspnetboilerplate/aspnetboilerplate;7726
14964475;AvaloniaUI/Avalonia;7720
3476845;JamesNK/Newtonsoft.Json;7427
738250;NancyFx/Nancy;6983
959908;OpenRA/OpenRA;6915
374228;restsharp/RestSharp;6902
9864166;App-vNext/Polly;6850
505380;AutoMapper/AutoMapper;6843
132021166;dotnet/machinelearning;6618
143460965;GoogleCloudPlatform/microservices-demo;6543
1135454;cefsharp/CefSharp;6518
2584777;MahApps/MahApps.Metro;6459
28239455;aspnet/AspNetCore.Docs;6377
1579990;MonoGame/MonoGame;6283
28232663;dotnet/orleans;6133
126486701;Unity-Technologies/UnityCsReference;6109
28647218;chocolatey/choco;6076
15126429;aspnet/Mvc;5767
7560589;JeffreySu/WeiXinMPSDK;5726
118322286;felixse/FluentTerminal;5584
46652227;IdentityServer/IdentityServer4;5559
11920542;HangfireIO/Hangfire;5296
142076747;microsoft/ailab;5131
715082;reactiveui/ReactiveUI;5100
75990888;dotnet/csharplang;5032
80058269;microsoft/VFSForGit;5019
443962;JeremySkinner/FluentValidation;4938
2465723;Sonarr/Sonarr;4817
12191244;dotnet/BenchmarkDotNet;4768
161012019;jellyfin/jellyfin;4736
104670977;dvf/blockchain;4731
1339922;ServiceStack/ServiceStack;4648
44897462;JustArchiNET/ArchiSteamFarm;4603
22636263;duplicati/duplicati;4591
23315232;mbdavid/LiteDB;4514
88064357;QL-Win/QuickLook;4478
62256097;ThreeMammals/Ocelot;4468
4213474;Humanizr/Humanizer;4463
85953;gitextensions/gitextensions;4430
46755185;bitwarden/server;4358
956732;hbons/SparkleShare;4341
59715467;lambci/docker-lambda;4303
5780416;NLog/NLog;4209
4600400;Redth/PushSharp;4190
18586705;nopSolutions/nopCommerce;4188
8835057;xupefei/Locale-Emulator;4170
17873382;sschmid/Entitas-CSharp;4130
17369361;jbogard/MediatR;4095
32051890;microsoft/msbuild;4086
12576526;dotnet/reactive;4049
153711945;dotnet/wpf;4032
199570071;2dust/v2rayN;4031
105649273;ElectronNET/Electron.NET;3989
54213490;xamarin/Xamarin.Forms;3988
22456440;ppy/osu;3927
