id;name;stars
7600409;shadowsocks/shadowsocks-windows;44302
11620669;CodeHubApp/CodeHub;21901
26295345;dotnet/corefx;17678
49609581;PowerShell/PowerShell;16338
15315789;Wox-launcher/Wox;14802
17620347;aspnet/AspNetCore;14378
69662720;mxgmn/WaveFunctionCollapse;13189
30092893;dotnet/coreclr;12207
38380854;0xd4d/dnSpy;12117
29078997;dotnet/roslyn;12055
70104825;dotnet-architecture/eShopOnContainers;11681
1613345;StackExchange/Dapper;11536
13428264;ShareX/ShareX;11121
54086969;thangchung/awesome-dotnet-core;10386
1327739;icsharpcode/ILSpy;8931
64713769;NickeManarin/ScreenToGif;8768
16157746;aspnet/EntityFrameworkCore;8321
791611;mono/mono;8308
2087064;SignalR/SignalR;7886
12201538;aspnetboilerplate/aspnetboilerplate;7570
14964475;AvaloniaUI/Avalonia;7490
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;7473
3476845;JamesNK/Newtonsoft.Json;7339
738250;NancyFx/Nancy;6940
959908;OpenRA/OpenRA;6845
374228;restsharp/RestSharp;6809
505380;AutoMapper/AutoMapper;6745
9864166;App-vNext/Polly;6685
132021166;dotnet/machinelearning;6533
1135454;cefsharp/CefSharp;6357
2584777;MahApps/MahApps.Metro;6327
143460965;GoogleCloudPlatform/microservices-demo;6251
1579990;MonoGame/MonoGame;6198
28239455;aspnet/AspNetCore.Docs;6139
126486701;Unity-Technologies/UnityCsReference;5971
28647218;chocolatey/choco;5947
28232663;dotnet/orleans;5894
15126429;aspnet/Mvc;5770
7560589;JeffreySu/WeiXinMPSDK;5575
46652227;IdentityServer/IdentityServer4;5368
118322286;felixse/FluentTerminal;5316
11920542;HangfireIO/Hangfire;5201
142076747;microsoft/ailab;5071
715082;reactiveui/ReactiveUI;4982
80058269;microsoft/VFSForGit;4977
75990888;dotnet/csharplang;4899
443962;JeremySkinner/FluentValidation;4810
2465723;Sonarr/Sonarr;4680
12191244;dotnet/BenchmarkDotNet;4651
1339922;ServiceStack/ServiceStack;4619
104670977;dvf/blockchain;4618
44897462;JustArchiNET/ArchiSteamFarm;4531
22636263;duplicati/duplicati;4488
23315232;mbdavid/LiteDB;4384
4213474;Humanizr/Humanizer;4384
62256097;ThreeMammals/Ocelot;4341
85953;gitextensions/gitextensions;4336
956732;hbons/SparkleShare;4323
88064357;QL-Win/QuickLook;4283
161012019;jellyfin/jellyfin;4198
4600400;Redth/PushSharp;4173
5780416;NLog/NLog;4131
46755185;bitwarden/server;4096
18586705;nopSolutions/nopCommerce;4073
32051890;microsoft/msbuild;4056
8835057;xupefei/Locale-Emulator;4038
17873382;sschmid/Entitas-CSharp;4027
12576526;dotnet/reactive;3946
153711945;dotnet/wpf;3945
17369361;jbogard/MediatR;3931
105649273;ElectronNET/Electron.NET;3867
54213490;xamarin/Xamarin.Forms;3867
13589461;opserver/Opserver;3850
98547658;shadowsocksr-backup/shadowsocksr-csharp;3816
17941520;neuecc/UniRx;3814
17748183;StackExchange/StackExchange.Redis;3801
52097767;HJLebbink/asm-dude;3774
22456440;ppy/osu;3771
143253020;microsoft/FASTER;3736
38632468;graphql-dotnet/graphql-dotnet;3725
21836148;OptiKey/OptiKey;3681
460848;mRemoteNG/mRemoteNG;3657
20304390;HearthSim/Hearthstone-Deck-Tracker;3642
42749841;Live-Charts/Live-Charts;3640
11591313;reactiveui/refit;3608
24504893;brandonlw/Psychson;3606
3964514;accord-net/framework;3598
2419727;0xd4d/de4dot;3572
83380995;dotnet-architecture/eShopOnWeb;3549
1208824;quartznet/quartznet;3549
5844474;EventStore/EventStore;3509
72174164;SixLabors/ImageSharp;3461
77323220;Radarr/Radarr;3424
15509440;akkadotnet/akka.net;3417
45195614;Jackett/Jackett;3401
61403402;windows-toolkit/WindowsCommunityToolkit;3310
64753043;Perfare/AssetStudio;3286
31335300;PrismLibrary/Prism;3271
35291446;itinance/react-native-fs;3267
69673033;ardalis/CleanArchitecture;3253
76445704;dotnetcore/CAP;3242
997491;sta/websocket-sharp;3237
46080325;PKISharp/win-acme;3226
42753362;microsoft/VisualStudioUninstaller;3222
33200340;react-native-community/react-native-linear-gradient;3219
500093;kohsuke/winsw;3209
26884725;OrchardCMS/OrchardCore;3205
153427475;Unity-Technologies/FPSSample;3198
45365298;aspnet/JavaScriptServices;3165
3689718;moq/moq4;3159
8198511;serilog/serilog;3143
35608694;aalhour/C-Sharp-Algorithms;3111
30941532;intel/acat;3098
76425236;EduardoPires/EquinoxProject;3093
64290739;dodyg/practical-aspnetcore;3075
778834;Topshelf/Topshelf;3060
70460785;Unity-Technologies/PostProcessing;3053
23001353;dotnet-state-machine/stateless;3038
50605426;microsoft/MixedRealityToolkit-Unity;3035
19216825;xamarin/xamarin-forms-samples;3029
22584823;TheBerkin/rant;3022
2870911;MvvmCross/MvvmCross;3020
106386177;Jimmey-Jiang/Common.Utility;3002
41822320;RicoSuter/NSwag;2957
81283552;udacity/self-driving-car-sim;2950
125612271;Unity-Technologies/EntityComponentSystemSamples;2934
56940351;ExtendRealityLtd/VRTK;2925
14999623;jstedfast/MailKit;2923
96299354;dotnetcore/Util;2909
36613036;neo-project/neo;2906
10501638;AngleSharp/AngleSharp;2904
27251463;QuantConnect/Lean;2902
388860;VsVim/VsVim;2872
21696509;GameFoundry/BansheeEngine;2870
113807330;migueldeicaza/gui.cs;2855
70584079;JasonGT/NorthwindTraders;2817
70128945;Accelerider/BaiduPanDownloadWinform;2812
16139210;autofac/Autofac;2798
743436;egametang/ET;2787
67071145;dotnet/standard;2786
199570071;2dust/v2rayN;2783
10750139;domaindrivendev/Swashbuckle;2776
10601208;umbraco/Umbraco-CMS;2764
4933039;Fody/Fody;2760
79082378;migueldeicaza/TensorFlowSharp;2753
21611723;quasar/QuasarRAT;2748
78289422;ClusterM/hakchi2;2724
96975695;JanKallman/EPPlus;2713
32304121;domaindrivendev/Swashbuckle.AspNetCore;2704
94545558;dotnetcore/surging;2673
35555089;KeenSoftwareHouse/SpaceEngineers;2655
26732453;louthy/language-ext;2636
35290377;Azure/DotNetty;2635
20344662;aspnet/KestrelHttpServer;2600
27791908;googlevr/gvr-unity-sdk;2561
942613;elastic/elasticsearch-net;2520
453037;JoshClose/CsvHelper;2509
15061404;playgameservices/play-games-plugin-for-unity;2499
55284016;ferventdesert/Hawk;2498
75505125;abpframework/abp;2480
162313649;Deltafox79/Navicat_Keygen;2454
791299;mono/monodevelop;2435
1939769;projectkudu/kudu;2425
18203752;yck1509/ConfuserEx;2423
71159589;aspnet/SignalR;2421
42552143;dotnet/corert;2405
20094029;cake-build/cake;2375
36990723;bchavez/Bogus;2369
59361967;simplcommerce/SimplCommerce;2369
15819024;Codeusa/Borderless-Gaming;2366
1666245;praeclarum/sqlite-net;2364
38992233;sunkaixuan/SqlSugar;2355
8231466;MediaBrowser/Emby;2344
153711830;dotnet/winforms;2332
542714;ravendb/ravendb;2326
1835758;picoe/Eto;2322
778828;MassTransit/MassTransit;2305
9891249;xunit/xunit;2295
62172778;Unity-Technologies/ScriptableRenderPipeline;2292
699689;mongodb/mongo-csharp-driver;2266
47679179;OpenLiveWriter/OpenLiveWriter;2264
145356;ninject/Ninject;2258
27703983;StockSharp/StockSharp;2247
1297957;Glimpse/Glimpse;2246
32487763;microsoft/PTVS;2218
54357610;dotnetcore/DotnetSpider;2212
30830689;naudio/NAudio;2211
42456996;microsoft/Git-Credential-Manager-for-Windows;2200
81770291;neuecc/MessagePack-CSharp;2190
88068120;randyrants/sharpkeys;2182
8473240;scriptcs/scriptcs;2178
4471160;JimBobSquarePants/ImageProcessor;2175
20532052;OfficeDev/Open-XML-SDK;2149
5297370;kerryjiang/SuperSocket;2144
39787202;nefarius/ScpToolkit;2140
68730444;microsoft/BotBuilder-Samples;2127
154741914;marian42/wavefunctioncollapse;2127
18418026;OneGet/oneget;2113
41268252;openhardwaremonitor/openhardwaremonitor;2104
15714062;IdentityServer/IdentityServer3;2069
38919702;File-New-Project/EarTrumpet;2050
589349;fluentmigrator/fluentmigrator;2033
86182490;JosefNemec/Playnite;2026
136570231;xenko3d/xenko;2023
30497800;firstfloorsoftware/mui;2011
4001139;studyzy/imewlconverter;1986
26521129;microsoft/referencesource;1974
94242089;xceedsoftware/wpftoolkit;1960
22253514;ExcelDataReader/ExcelDataReader;1958
235303;mathnet/mathnet-numerics;1954
193681686;NetchX/Netch;1938
13026657;kevin-montrose/Jil;1938
71976622;LazoCoder/Windows-Hacks;1935
45907227;topameng/tolua;1934
15351385;shimat/opencvsharp;1934
16412440;Caliburn-Micro/Caliburn.Micro;1932
152370823;davidfowl/AspNetCoreDiagnosticScenarios;1928
38007053;dotnet/docfx;1927
50244673;inkle/ink;1926
868789;icsharpcode/SharpZipLib;1925
1415168;libgit2/libgit2sharp;1922
841412;xamarin/monodroid-samples;1917
15860426;bridgedotnet/Bridge;1909
1340226;ServiceStack/ServiceStack.Redis;1903
23550423;Jays2Kings/DS4Windows;1896
28524244;ddevault/TrueCraft;1883
16491880;aspnet/Identity;1876
2896461;reactiveui/Akavache;1870
16897008;tmenier/Flurl;1864
19555723;StephenCleary/AsyncEx;1864
84507013;SeriaWei/ZKEACMS;1864
28242626;IgnaceMaes/MaterialSkin;1855
25810742;Dotnet-Boxed/Templates;1853
41589439;MathewSachin/Captura;1845
17811771;reactjs/React.NET;1830
142480903;microsoft/microsoft-ui-xaml;1822
1973880;Antaris/RazorEngine;1822
67928192;neuecc/ZeroFormatter;1821
81411018;microsoft/GraphEngine;1810
14748123;pythonnet/pythonnet;1804
6521142;zeromq/netmq;1794
89448518;siteserver/cms;1791
30498412;canton7/SyncTrayzor;1790
16473585;SubtitleEdit/subtitleedit;1788
33010673;microsoft/perfview;1783
37799274;p-org/P;1782
41150635;morelinq/MoreLINQ;1781
7528679;octokit/octokit.net;1775
5332067;fluentscheduler/FluentScheduler;1773
95366680;lucasg/Dependencies;1770
81687646;zalo/MathUtilities;1768
2883574;npgsql/npgsql;1764
4475900;AutoFixture/AutoFixture;1763
11906821;MiniProfiler/dotnet;1762
92449457;SteveSanderson/Blazor;1762
