id;name;stars
7600409;shadowsocks/shadowsocks-windows;46222
11620669;CodeHubApp/CodeHub;22451
49609581;PowerShell/PowerShell;17034
17620347;aspnet/AspNetCore;15393
15315789;Wox-launcher/Wox;15337
69662720;mxgmn/WaveFunctionCollapse;13416
38380854;0xd4d/dnSpy;12802
30092893;dotnet/coreclr;12301
70104825;dotnet-architecture/eShopOnContainers;12290
29078997;dotnet/roslyn;12265
1613345;StackExchange/Dapper;11806
13428264;ShareX/ShareX;11445
54086969;thangchung/awesome-dotnet-core;10902
64713769;NickeManarin/ScreenToGif;9387
1327739;icsharpcode/ILSpy;9334
16157746;aspnet/EntityFrameworkCore;8545
791611;mono/mono;8417
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;8047
2087064;SignalR/SignalR;7940
14964475;AvaloniaUI/Avalonia;7879
12201538;aspnetboilerplate/aspnetboilerplate;7835
3476845;JamesNK/Newtonsoft.Json;7502
738250;NancyFx/Nancy;7009
959908;OpenRA/OpenRA;6970
374228;restsharp/RestSharp;6947
9864166;App-vNext/Polly;6924
505380;AutoMapper/AutoMapper;6882
143460965;GoogleCloudPlatform/microservices-demo;6694
132021166;dotnet/machinelearning;6666
1135454;cefsharp/CefSharp;6597
2584777;MahApps/MahApps.Metro;6520
28239455;aspnet/AspNetCore.Docs;6492
1579990;MonoGame/MonoGame;6347
28232663;dotnet/orleans;6214
126486701;Unity-Technologies/UnityCsReference;6176
28647218;chocolatey/choco;6143
7560589;JeffreySu/WeiXinMPSDK;5815
15126429;aspnet/Mvc;5766
118322286;felixse/FluentTerminal;5696
46652227;IdentityServer/IdentityServer4;5660
11920542;HangfireIO/Hangfire;5357
142076747;microsoft/ailab;5268
75990888;dotnet/csharplang;5154
715082;reactiveui/ReactiveUI;5148
80058269;microsoft/VFSForGit;5031
443962;JeremySkinner/FluentValidation;4994
161012019;jellyfin/jellyfin;4962
2465723;Sonarr/Sonarr;4885
12191244;dotnet/BenchmarkDotNet;4852
104670977;dvf/blockchain;4763
44897462;JustArchiNET/ArchiSteamFarm;4705
1339922;ServiceStack/ServiceStack;4666
22636263;duplicati/duplicati;4665
88064357;QL-Win/QuickLook;4655
199570071;2dust/v2rayN;4641
23315232;mbdavid/LiteDB;4563
62256097;ThreeMammals/Ocelot;4547
46755185;bitwarden/server;4519
4213474;Humanizr/Humanizer;4503
85953;gitextensions/gitextensions;4498
59715467;lambci/docker-lambda;4354
956732;hbons/SparkleShare;4348
18586705;nopSolutions/nopCommerce;4298
8835057;xupefei/Locale-Emulator;4254
5780416;NLog/NLog;4245
4600400;Redth/PushSharp;4192
17369361;jbogard/MediatR;4190
17873382;sschmid/Entitas-CSharp;4178
32051890;microsoft/msbuild;4109
12576526;dotnet/reactive;4092
22456440;ppy/osu;4078
153711945;dotnet/wpf;4071
105649273;ElectronNET/Electron.NET;4070
54213490;xamarin/Xamarin.Forms;4038
98547658;shadowsocksr-backup/shadowsocksr-csharp;3971
17941520;neuecc/UniRx;3954
17748183;StackExchange/StackExchange.Redis;3931
13589461;opserver/Opserver;3886
38632468;graphql-dotnet/graphql-dotnet;3838
143253020;microsoft/FASTER;3837
42749841;Live-Charts/Live-Charts;3816
83380995;dotnet-architecture/eShopOnWeb;3792
52097767;HJLebbink/asm-dude;3786
460848;mRemoteNG/mRemoteNG;3781
11591313;reactiveui/refit;3739
2419727;0xd4d/de4dot;3729
21836148;OptiKey/OptiKey;3695
3964514;accord-net/framework;3678
45195614;Jackett/Jackett;3676
20304390;HearthSim/Hearthstone-Deck-Tracker;3674
1208824;quartznet/quartznet;3652
24504893;brandonlw/Psychson;3626
77323220;Radarr/Radarr;3619
5844474;EventStore/EventStore;3610
69673033;ardalis/CleanArchitecture;3584
72174164;SixLabors/ImageSharp;3580
64753043;Perfare/AssetStudio;3522
500093;kohsuke/winsw;3517
15509440;akkadotnet/akka.net;3472
26884725;OrchardCMS/OrchardCore;3417
31335300;PrismLibrary/Prism;3406
76445704;dotnetcore/CAP;3400
61403402;windows-toolkit/WindowsCommunityToolkit;3390
35291446;itinance/react-native-fs;3364
997491;sta/websocket-sharp;3334
46080325;PKISharp/win-acme;3332
153427475;Unity-Technologies/FPSSample;3321
8198511;serilog/serilog;3304
33200340;react-native-community/react-native-linear-gradient;3300
106386177;Jimmey-Jiang/Common.Utility;3295
42753362;microsoft/VisualStudioUninstaller;3279
76425236;EduardoPires/EquinoxProject;3260
3689718;moq/moq4;3238
35608694;aalhour/C-Sharp-Algorithms;3229
64290739;dodyg/practical-aspnetcore;3187
50605426;microsoft/MixedRealityToolkit-Unity;3162
45365298;aspnet/JavaScriptServices;3161
70584079;JasonGT/NorthwindTraders;3157
125612271;Unity-Technologies/EntityComponentSystemSamples;3138
