id;name;stars
7600409;shadowsocks/shadowsocks-windows;45265
11620669;CodeHubApp/CodeHub;22225
26295345;dotnet/corefx;17815
49609581;PowerShell/PowerShell;16668
15315789;Wox-launcher/Wox;15017
17620347;aspnet/AspNetCore;14884
69662720;mxgmn/WaveFunctionCollapse;13314
38380854;0xd4d/dnSpy;12442
30092893;dotnet/coreclr;12283
29078997;dotnet/roslyn;12160
70104825;dotnet-architecture/eShopOnContainers;11969
1613345;StackExchange/Dapper;11656
13428264;ShareX/ShareX;11297
54086969;thangchung/awesome-dotnet-core;10638
1327739;icsharpcode/ILSpy;9134
64713769;NickeManarin/ScreenToGif;9038
16157746;aspnet/EntityFrameworkCore;8417
791611;mono/mono;8348
2087064;SignalR/SignalR;7912
12201538;aspnetboilerplate/aspnetboilerplate;7686
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;7664
14964475;AvaloniaUI/Avalonia;7654
3476845;JamesNK/Newtonsoft.Json;7410
738250;NancyFx/Nancy;6969
959908;OpenRA/OpenRA;6887
374228;restsharp/RestSharp;6878
505380;AutoMapper/AutoMapper;6811
9864166;App-vNext/Polly;6806
132021166;dotnet/machinelearning;6597
143460965;GoogleCloudPlatform/microservices-demo;6478
1135454;cefsharp/CefSharp;6478
2584777;MahApps/MahApps.Metro;6421
28239455;aspnet/AspNetCore.Docs;6302
1579990;MonoGame/MonoGame;6264
28232663;dotnet/orleans;6094
126486701;Unity-Technologies/UnityCsReference;6074
28647218;chocolatey/choco;6043
15126429;aspnet/Mvc;5773
7560589;JeffreySu/WeiXinMPSDK;5680
118322286;felixse/FluentTerminal;5513
46652227;IdentityServer/IdentityServer4;5506
11920542;HangfireIO/Hangfire;5266
142076747;microsoft/ailab;5105
715082;reactiveui/ReactiveUI;5078
80058269;microsoft/VFSForGit;5016
75990888;dotnet/csharplang;4987
443962;JeremySkinner/FluentValidation;4895
2465723;Sonarr/Sonarr;4768
12191244;dotnet/BenchmarkDotNet;4729
104670977;dvf/blockchain;4707
1339922;ServiceStack/ServiceStack;4638
44897462;JustArchiNET/ArchiSteamFarm;4584
22636263;duplicati/duplicati;4562
23315232;mbdavid/LiteDB;4474
161012019;jellyfin/jellyfin;4468
4213474;Humanizr/Humanizer;4445
62256097;ThreeMammals/Ocelot;4442
88064357;QL-Win/QuickLook;4425
85953;gitextensions/gitextensions;4403
956732;hbons/SparkleShare;4337
46755185;bitwarden/server;4286
59715467;lambci/docker-lambda;4268
5780416;NLog/NLog;4188
4600400;Redth/PushSharp;4188
18586705;nopSolutions/nopCommerce;4163
8835057;xupefei/Locale-Emulator;4135
17873382;sschmid/Entitas-CSharp;4098
32051890;microsoft/msbuild;4080
17369361;jbogard/MediatR;4054
12576526;dotnet/reactive;4025
153711945;dotnet/wpf;4009
105649273;ElectronNET/Electron.NET;3950
54213490;xamarin/Xamarin.Forms;3948
98547658;shadowsocksr-backup/shadowsocksr-csharp;3897
17941520;neuecc/UniRx;3883
22456440;ppy/osu;3877
13589461;opserver/Opserver;3868
17748183;StackExchange/StackExchange.Redis;3863
143253020;microsoft/FASTER;3790
52097767;HJLebbink/asm-dude;3780
38632468;graphql-dotnet/graphql-dotnet;3779
42749841;Live-Charts/Live-Charts;3716
460848;mRemoteNG/mRemoteNG;3711
199570071;2dust/v2rayN;3709
21836148;OptiKey/OptiKey;3686
11591313;reactiveui/refit;3676
83380995;dotnet-architecture/eShopOnWeb;3659
20304390;HearthSim/Hearthstone-Deck-Tracker;3647
2419727;0xd4d/de4dot;3644
3964514;accord-net/framework;3636
24504893;brandonlw/Psychson;3615
1208824;quartznet/quartznet;3599
5844474;EventStore/EventStore;3548
45195614;Jackett/Jackett;3520
72174164;SixLabors/ImageSharp;3510
77323220;Radarr/Radarr;3501
15509440;akkadotnet/akka.net;3444
69673033;ardalis/CleanArchitecture;3418
64753043;Perfare/AssetStudio;3388
61403402;windows-toolkit/WindowsCommunityToolkit;3353
500093;kohsuke/winsw;3353
31335300;PrismLibrary/Prism;3338
76445704;dotnetcore/CAP;3318
35291446;itinance/react-native-fs;3316
26884725;OrchardCMS/OrchardCore;3301
997491;sta/websocket-sharp;3282
46080325;PKISharp/win-acme;3274
153427475;Unity-Technologies/FPSSample;3263
33200340;react-native-community/react-native-linear-gradient;3261
42753362;microsoft/VisualStudioUninstaller;3250
8198511;serilog/serilog;3222
3689718;moq/moq4;3202
35608694;aalhour/C-Sharp-Algorithms;3174
76425236;EduardoPires/EquinoxProject;3166
45365298;aspnet/JavaScriptServices;3163
106386177;Jimmey-Jiang/Common.Utility;3124
64290739;dodyg/practical-aspnetcore;3111
30941532;intel/acat;3100
50605426;microsoft/MixedRealityToolkit-Unity;3097
778834;Topshelf/Topshelf;3089
23001353;dotnet-state-machine/stateless;3083
70460785;Unity-Technologies/PostProcessing;3083
19216825;xamarin/xamarin-forms-samples;3054
2870911;MvvmCross/MvvmCross;3042
22584823;TheBerkin/rant;3033
41822320;RicoSuter/NSwag;3025
125612271;Unity-Technologies/EntityComponentSystemSamples;3015
81283552;udacity/self-driving-car-sim;2975
27251463;QuantConnect/Lean;2969
56940351;ExtendRealityLtd/VRTK;2963
14999623;jstedfast/MailKit;2960
96299354;dotnetcore/Util;2952
70584079;JasonGT/NorthwindTraders;2949
10501638;AngleSharp/AngleSharp;2938
36613036;neo-project/neo;2923
113807330;migueldeicaza/gui.cs;2921
21696509;GameFoundry/BansheeEngine;2898
388860;VsVim/VsVim;2888
743436;egametang/ET;2884
16139210;autofac/Autofac;2841
70128945;Accelerider/BaiduPanDownloadWinform;2819
67071145;dotnet/standard;2816
21611723;quasar/QuasarRAT;2803
10601208;umbraco/Umbraco-CMS;2802
10750139;domaindrivendev/Swashbuckle;2798
4933039;Fody/Fody;2787
96975695;JanKallman/EPPlus;2787
