id;name;stars
7600409;shadowsocks/shadowsocks-windows;43511
11620669;CodeHubApp/CodeHub;21678
26295345;dotnet/corefx;17544
49609581;PowerShell/PowerShell;15982
15315789;Wox-launcher/Wox;14613
17620347;aspnet/AspNetCore;14053
69662720;mxgmn/WaveFunctionCollapse;13009
30092893;dotnet/coreclr;12117
29078997;dotnet/roslyn;11975
38380854;0xd4d/dnSpy;11848
70104825;dotnet-architecture/eShopOnContainers;11450
1613345;StackExchange/Dapper;11429
13428264;ShareX/ShareX;10946
54086969;thangchung/awesome-dotnet-core;10161
1327739;icsharpcode/ILSpy;8752
64713769;NickeManarin/ScreenToGif;8538
791611;mono/mono;8244
16157746;aspnet/EntityFrameworkCore;8216
2087064;SignalR/SignalR;7853
12201538;aspnetboilerplate/aspnetboilerplate;7464
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;7318
14964475;AvaloniaUI/Avalonia;7315
3476845;JamesNK/Newtonsoft.Json;7285
738250;NancyFx/Nancy;6920
959908;OpenRA/OpenRA;6762
374228;restsharp/RestSharp;6744
505380;AutoMapper/AutoMapper;6684
9864166;App-vNext/Polly;6570
132021166;dotnet/machinelearning;6474
1135454;cefsharp/CefSharp;6276
2584777;MahApps/MahApps.Metro;6267
1579990;MonoGame/MonoGame;6157
143460965;GoogleCloudPlatform/microservices-demo;6038
28239455;aspnet/AspNetCore.Docs;5992
126486701;Unity-Technologies/UnityCsReference;5885
28647218;chocolatey/choco;5874
15126429;aspnet/Mvc;5769
28232663;dotnet/orleans;5559
7560589;JeffreySu/WeiXinMPSDK;5485
46652227;IdentityServer/IdentityServer4;5211
118322286;felixse/FluentTerminal;5184
11920542;HangfireIO/Hangfire;5136
142076747;microsoft/ailab;5043
715082;reactiveui/ReactiveUI;4923
80058269;microsoft/VFSForGit;4918
75990888;dotnet/csharplang;4835
443962;JeremySkinner/FluentValidation;4760
2465723;Sonarr/Sonarr;4636
1339922;ServiceStack/ServiceStack;4608
12191244;dotnet/BenchmarkDotNet;4538
104670977;dvf/blockchain;4537
44897462;JustArchiNET/ArchiSteamFarm;4474
22636263;duplicati/duplicati;4434
4213474;Humanizr/Humanizer;4328
956732;hbons/SparkleShare;4316
23315232;mbdavid/LiteDB;4313
85953;gitextensions/gitextensions;4287
62256097;ThreeMammals/Ocelot;4230
88064357;QL-Win/QuickLook;4165
4600400;Redth/PushSharp;4160
5780416;NLog/NLog;4089
32051890;microsoft/msbuild;4039
18586705;nopSolutions/nopCommerce;4002
161012019;jellyfin/jellyfin;3963
8835057;xupefei/Locale-Emulator;3961
17873382;sschmid/Entitas-CSharp;3957
46755185;bitwarden/server;3942
12576526;dotnet/reactive;3897
153711945;dotnet/wpf;3881
17369361;jbogard/MediatR;3842
13589461;opserver/Opserver;3836
54213490;xamarin/Xamarin.Forms;3794
17748183;StackExchange/StackExchange.Redis;3777
105649273;ElectronNET/Electron.NET;3773
52097767;HJLebbink/asm-dude;3764
17941520;neuecc/UniRx;3763
98547658;shadowsocksr-backup/shadowsocksr-csharp;3731
143253020;microsoft/FASTER;3710
21836148;OptiKey/OptiKey;3682
38632468;graphql-dotnet/graphql-dotnet;3667
22456440;ppy/osu;3663
20304390;HearthSim/Hearthstone-Deck-Tracker;3639
460848;mRemoteNG/mRemoteNG;3606
42749841;Live-Charts/Live-Charts;3600
24504893;brandonlw/Psychson;3596
3964514;accord-net/framework;3567
11591313;reactiveui/refit;3551
1208824;quartznet/quartznet;3496
2419727;0xd4d/de4dot;3481
5844474;EventStore/EventStore;3468
43568107;dotnet/cli;3406
83380995;dotnet-architecture/eShopOnWeb;3395
72174164;SixLabors/ImageSharp;3388
15509440;akkadotnet/akka.net;3382
77323220;Radarr/Radarr;3363
45195614;Jackett/Jackett;3285
61403402;windows-toolkit/WindowsCommunityToolkit;3277
31335300;PrismLibrary/Prism;3236
35291446;itinance/react-native-fs;3224
42753362;microsoft/VisualStudioUninstaller;3194
997491;sta/websocket-sharp;3191
64753043;Perfare/AssetStudio;3184
46080325;PKISharp/win-acme;3183
76445704;dotnetcore/CAP;3179
33200340;react-native-community/react-native-linear-gradient;3178
45365298;aspnet/JavaScriptServices;3166
153427475;Unity-Technologies/FPSSample;3150
3689718;moq/moq4;3127
26884725;OrchardCMS/OrchardCore;3126
30941532;intel/acat;3093
500093;kohsuke/winsw;3092
8198511;serilog/serilog;3080
64290739;dodyg/practical-aspnetcore;3048
35608694;aalhour/C-Sharp-Algorithms;3040
778834;Topshelf/Topshelf;3038
70460785;Unity-Technologies/PostProcessing;3023
69673033;ardalis/CleanArchitecture;3021
76425236;EduardoPires/EquinoxProject;3011
22584823;TheBerkin/rant;3011
19216825;xamarin/xamarin-forms-samples;3006
2870911;MvvmCross/MvvmCross;3001
50605426;microsoft/MixedRealityToolkit-Unity;2997
23001353;dotnet-state-machine/stateless;2980
81283552;udacity/self-driving-car-sim;2917
56940351;ExtendRealityLtd/VRTK;2899
41822320;RicoSuter/NSwag;2899
106386177;Jimmey-Jiang/Common.Utility;2893
36613036;neo-project/neo;2889
14999623;jstedfast/MailKit;2884
96299354;dotnetcore/Util;2873
10501638;AngleSharp/AngleSharp;2861
388860;VsVim/VsVim;2861
125612271;Unity-Technologies/EntityComponentSystemSamples;2853
21696509;BearishSun/BansheeEngine;2844
27251463;QuantConnect/Lean;2826
70128945;Accelerider/BaiduPanDownloadWinform;2816
113807330;migueldeicaza/gui.cs;2763
16139210;autofac/Autofac;2763
37357499;sublimehq/Packages;2755
67071145;dotnet/standard;2748
10750139;domaindrivendev/Swashbuckle;2748
4933039;Fody/Fody;2748
79082378;migueldeicaza/TensorFlowSharp;2741
10601208;umbraco/Umbraco-CMS;2736
70584079;JasonGT/NorthwindTraders;2716
78289422;ClusterM/hakchi2;2711
743436;egametang/ET;2711
21611723;quasar/QuasarRAT;2693
35555089;KeenSoftwareHouse/SpaceEngineers;2654
96975695;JanKallman/EPPlus;2653
94545558;dotnetcore/surging;2646
32304121;domaindrivendev/Swashbuckle.AspNetCore;2636
26732453;louthy/language-ext;2607
35290377;Azure/DotNetty;2603
20344662;aspnet/KestrelHttpServer;2596
27791908;googlevr/gvr-unity-sdk;2554
942613;elastic/elasticsearch-net;2497
453037;JoshClose/CsvHelper;2487
55284016;ferventdesert/Hawk;2474
15061404;playgameservices/play-games-plugin-for-unity;2458
791299;mono/monodevelop;2420
71159589;aspnet/SignalR;2417
1939769;projectkudu/kudu;2413
18203752;yck1509/ConfuserEx;2399
42552143;dotnet/corert;2382
20094029;cake-build/cake;2355
1666245;praeclarum/sqlite-net;2341
15819024;Codeusa/Borderless-Gaming;2340
36990723;bchavez/Bogus;2325
8231466;MediaBrowser/Emby;2316
59361967;simplcommerce/SimplCommerce;2315
542714;ravendb/ravendb;2313
38992233;sunkaixuan/SqlSugar;2308
153711830;dotnet/winforms;2296
1835758;picoe/Eto;2288
75505125;abpframework/abp;2268
9891249;xunit/xunit;2266
778828;MassTransit/MassTransit;2265
162313649;Deltafox79/Navicat_Keygen;2257
47679179;OpenLiveWriter/OpenLiveWriter;2256
145356;ninject/Ninject;2252
699689;mongodb/mongo-csharp-driver;2251
1297957;Glimpse/Glimpse;2245
62172778;Unity-Technologies/ScriptableRenderPipeline;2240
32487763;microsoft/PTVS;2212
27703983;StockSharp/StockSharp;2203
42456996;microsoft/Git-Credential-Manager-for-Windows;2179
8473240;scriptcs/scriptcs;2172
54357610;dotnetcore/DotnetSpider;2168
30830689;naudio/NAudio;2165
4471160;JimBobSquarePants/ImageProcessor;2159
81770291;neuecc/MessagePack-CSharp;2143
20532052;OfficeDev/Open-XML-SDK;2132
88068120;randyrants/sharpkeys;2130
39787202;nefarius/ScpToolkit;2127
18418026;OneGet/oneget;2106
154741914;marian42/wavefunctioncollapse;2094
5297370;kerryjiang/SuperSocket;2093
68730444;microsoft/BotBuilder-Samples;2089
41268252;openhardwaremonitor/openhardwaremonitor;2078
15714062;IdentityServer/IdentityServer3;2067
38919702;File-New-Project/EarTrumpet;2028
199570071;2dust/v2rayN;2026
589349;fluentmigrator/fluentmigrator;2013
30497800;firstfloorsoftware/mui;1987
136570231;xenko3d/xenko;1981
86182490;JosefNemec/Playnite;1970
26521129;microsoft/referencesource;1950
22253514;ExcelDataReader/ExcelDataReader;1934
4001139;studyzy/imewlconverter;1930
71976622;LazoCoder/Windows-Hacks;1930
235303;mathnet/mathnet-numerics;1928
13026657;kevin-montrose/Jil;1925
841412;xamarin/monodroid-samples;1913
16412440;Caliburn-Micro/Caliburn.Micro;1911
45907227;topameng/tolua;1907
50244673;inkle/ink;1903
94242089;xceedsoftware/wpftoolkit;1903
1415168;libgit2/libgit2sharp;1899
