id;name;stars
7600409;shadowsocks/shadowsocks-windows;46649
11620669;CodeHubApp/CodeHub;22577
49609581;PowerShell/PowerShell;17225
17620347;dotnet/aspnetcore;15647
15315789;Wox-launcher/Wox;15466
69662720;mxgmn/WaveFunctionCollapse;13465
38380854;0xd4d/dnSpy;12966
70104825;dotnet-architecture/eShopOnContainers;12475
29078997;dotnet/roslyn;12323
30092893;dotnet/coreclr;12309
1613345;StackExchange/Dapper;11864
13428264;ShareX/ShareX;11532
54086969;thangchung/awesome-dotnet-core;11044
64713769;NickeManarin/ScreenToGif;9547
1327739;icsharpcode/ILSpy;9437
16157746;dotnet/efcore;8595
791611;mono/mono;8454
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;8144
14964475;AvaloniaUI/Avalonia;7982
2087064;SignalR/SignalR;7945
12201538;aspnetboilerplate/aspnetboilerplate;7898
3476845;JamesNK/Newtonsoft.Json;7536
959908;OpenRA/OpenRA;7038
738250;NancyFx/Nancy;7018
9864166;App-vNext/Polly;7003
374228;restsharp/RestSharp;6983
505380;AutoMapper/AutoMapper;6920
143460965;GoogleCloudPlatform/microservices-demo;6834
132021166;dotnet/machinelearning;6709
1135454;cefsharp/CefSharp;6650
28239455;aspnet/AspNetCore.Docs;6602
2584777;MahApps/MahApps.Metro;6560
1579990;MonoGame/MonoGame;6381
28232663;dotnet/orleans;6257
126486701;Unity-Technologies/UnityCsReference;6234
28647218;chocolatey/choco;6196
7560589;JeffreySu/WeiXinMPSDK;5871
118322286;felixse/FluentTerminal;5773
15126429;aspnet/Mvc;5758
46652227;IdentityServer/IdentityServer4;5749
11920542;HangfireIO/Hangfire;5409
161012019;jellyfin/jellyfin;5316
142076747;microsoft/ailab;5315
75990888;dotnet/csharplang;5214
715082;reactiveui/ReactiveUI;5196
80058269;microsoft/VFSForGit;5048
443962;JeremySkinner/FluentValidation;5034
199570071;2dust/v2rayN;4986
2465723;Sonarr/Sonarr;4934
12191244;dotnet/BenchmarkDotNet;4910
104670977;dvf/blockchain;4785
44897462;JustArchiNET/ArchiSteamFarm;4745
88064357;QL-Win/QuickLook;4732
22636263;duplicati/duplicati;4723
1339922;ServiceStack/ServiceStack;4672
62256097;ThreeMammals/Ocelot;4622
46755185;bitwarden/server;4621
23315232;mbdavid/LiteDB;4611
85953;gitextensions/gitextensions;4565
4213474;Humanizr/Humanizer;4520
59715467;lambci/docker-lambda;4395
956732;hbons/SparkleShare;4362
18586705;nopSolutions/nopCommerce;4352
8835057;xupefei/Locale-Emulator;4312
5780416;NLog/NLog;4272
17369361;jbogard/MediatR;4267
17873382;sschmid/Entitas-CSharp;4218
4600400;Redth/PushSharp;4201
22456440;ppy/osu;4143
105649273;ElectronNET/Electron.NET;4135
32051890;microsoft/msbuild;4119
54213490;xamarin/Xamarin.Forms;4116
12576526;dotnet/reactive;4112
153711945;dotnet/wpf;4093
98547658;shadowsocksr-backup/shadowsocksr-csharp;4001
17941520;neuecc/UniRx;3991
17748183;StackExchange/StackExchange.Redis;3957
13589461;opserver/Opserver;3896
38632468;graphql-dotnet/graphql-dotnet;3878
143253020;microsoft/FASTER;3864
42749841;Live-Charts/Live-Charts;3853
83380995;dotnet-architecture/eShopOnWeb;3851
460848;mRemoteNG/mRemoteNG;3829
52097767;HJLebbink/asm-dude;3788
2419727;0xd4d/de4dot;3774
11591313;reactiveui/refit;3771
45195614;Jackett/Jackett;3735
3964514;accord-net/framework;3700
21836148;OptiKey/OptiKey;3699
77323220;Radarr/Radarr;3696
1208824;quartznet/quartznet;3680
20304390;HearthSim/Hearthstone-Deck-Tracker;3679
69673033;ardalis/CleanArchitecture;3649
24504893;brandonlw/Psychson;3636
72174164;SixLabors/ImageSharp;3629
5844474;EventStore/EventStore;3622
500093;kohsuke/winsw;3590
64753043;Perfare/AssetStudio;3570
15509440;akkadotnet/akka.net;3484
26884725;OrchardCMS/OrchardCore;3470
76445704;dotnetcore/CAP;3468
31335300;PrismLibrary/Prism;3444
61403402;windows-toolkit/WindowsCommunityToolkit;3408
35291446;itinance/react-native-fs;3389
153427475;Unity-Technologies/FPSSample;3364
46080325;PKISharp/win-acme;3360
997491;sta/websocket-sharp;3360
8198511;serilog/serilog;3355
33200340;react-native-community/react-native-linear-gradient;3332
106386177;Jimmey-Jiang/Common.Utility;3331
76425236;EduardoPires/EquinoxProject;3295
42753362;microsoft/VisualStudioUninstaller;3288
3689718;moq/moq4;3269
35608694;aalhour/C-Sharp-Algorithms;3256
70584079;JasonGT/NorthwindTraders;3223
64290739;dodyg/practical-aspnetcore;3209
50605426;microsoft/MixedRealityToolkit-Unity;3206
125612271;Unity-Technologies/EntityComponentSystemSamples;3178
41822320;RicoSuter/NSwag;3170
23001353;dotnet-state-machine/stateless;3162
45365298;aspnet/JavaScriptServices;3159
70460785;Unity-Technologies/PostProcessing;3142
27251463;QuantConnect/Lean;3130
19216825;xamarin/xamarin-forms-samples;3128
778834;Topshelf/Topshelf;3123
30941532;intel/acat;3099
2870911;MvvmCross/MvvmCross;3093
96299354;dotnetcore/Util;3060
22584823;TheBerkin/rant;3049
113807330;migueldeicaza/gui.cs;3047
14999623;jstedfast/MailKit;3043
56940351;ExtendRealityLtd/VRTK;3036
743436;egametang/ET;3035
10501638;AngleSharp/AngleSharp;3027
81283552;udacity/self-driving-car-sim;3024
75505125;abpframework/abp;2970
96975695;JanKallman/EPPlus;2944
36613036;neo-project/neo;2943
32304121;domaindrivendev/Swashbuckle.AspNetCore;2914
388860;VsVim/VsVim;2910
21611723;quasar/QuasarRAT;2910
16139210;autofac/Autofac;2907
67071145;dotnet/standard;2867
4933039;Fody/Fody;2843
10601208;umbraco/Umbraco-CMS;2842
198071756;huiyadanli/RevokeMsgPatcher;2837
70128945;Accelerider/BaiduPanDownloadWinform;2830
10750139;domaindrivendev/Swashbuckle;2818
79082378;migueldeicaza/TensorFlowSharp;2815
94545558;dotnetcore/surging;2783
26732453;louthy/language-ext;2755
78289422;ClusterM/hakchi2;2752
20878802;protobuf-net/protobuf-net;2744
35290377;Azure/DotNetty;2743
