id;name;stars
7600409;shadowsocks/shadowsocks-windows;46482
11620669;CodeHubApp/CodeHub;22533
49609581;PowerShell/PowerShell;17127
17620347;dotnet/aspnetcore;15553
15315789;Wox-launcher/Wox;15425
69662720;mxgmn/WaveFunctionCollapse;13444
38380854;0xd4d/dnSpy;12902
70104825;dotnet-architecture/eShopOnContainers;12403
30092893;dotnet/coreclr;12308
29078997;dotnet/roslyn;12294
1613345;StackExchange/Dapper;11846
13428264;ShareX/ShareX;11506
54086969;thangchung/awesome-dotnet-core;10974
64713769;NickeManarin/ScreenToGif;9503
1327739;icsharpcode/ILSpy;9394
16157746;dotnet/efcore;8579
791611;mono/mono;8433
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;8099
2087064;SignalR/SignalR;7942
14964475;AvaloniaUI/Avalonia;7940
12201538;aspnetboilerplate/aspnetboilerplate;7869
3476845;JamesNK/Newtonsoft.Json;7520
738250;NancyFx/Nancy;7011
959908;OpenRA/OpenRA;7009
374228;restsharp/RestSharp;6973
9864166;App-vNext/Polly;6961
505380;AutoMapper/AutoMapper;6912
143460965;GoogleCloudPlatform/microservices-demo;6773
132021166;dotnet/machinelearning;6698
1135454;cefsharp/CefSharp;6630
28239455;aspnet/AspNetCore.Docs;6560
2584777;MahApps/MahApps.Metro;6539
1579990;MonoGame/MonoGame;6364
28232663;dotnet/orleans;6237
126486701;Unity-Technologies/UnityCsReference;6212
28647218;chocolatey/choco;6169
7560589;JeffreySu/WeiXinMPSDK;5850
15126429;aspnet/Mvc;5761
118322286;felixse/FluentTerminal;5732
46652227;IdentityServer/IdentityServer4;5711
11920542;HangfireIO/Hangfire;5394
142076747;microsoft/ailab;5305
161012019;jellyfin/jellyfin;5244
75990888;dotnet/csharplang;5193
715082;reactiveui/ReactiveUI;5177
80058269;microsoft/VFSForGit;5043
443962;JeremySkinner/FluentValidation;5020
2465723;Sonarr/Sonarr;4925
12191244;dotnet/BenchmarkDotNet;4892
199570071;2dust/v2rayN;4868
104670977;dvf/blockchain;4774
44897462;JustArchiNET/ArchiSteamFarm;4731
88064357;QL-Win/QuickLook;4711
22636263;duplicati/duplicati;4702
1339922;ServiceStack/ServiceStack;4670
23315232;mbdavid/LiteDB;4595
62256097;ThreeMammals/Ocelot;4588
46755185;bitwarden/server;4577
85953;gitextensions/gitextensions;4542
4213474;Humanizr/Humanizer;4513
59715467;lambci/docker-lambda;4374
956732;hbons/SparkleShare;4359
18586705;nopSolutions/nopCommerce;4329
8835057;xupefei/Locale-Emulator;4293
5780416;NLog/NLog;4265
17369361;jbogard/MediatR;4228
17873382;sschmid/Entitas-CSharp;4204
4600400;Redth/PushSharp;4195
22456440;ppy/osu;4126
32051890;microsoft/msbuild;4112
105649273;ElectronNET/Electron.NET;4106
12576526;dotnet/reactive;4105
54213490;xamarin/Xamarin.Forms;4099
153711945;dotnet/wpf;4084
98547658;shadowsocksr-backup/shadowsocksr-csharp;3989
17941520;neuecc/UniRx;3977
17748183;StackExchange/StackExchange.Redis;3947
13589461;opserver/Opserver;3891
38632468;graphql-dotnet/graphql-dotnet;3864
143253020;microsoft/FASTER;3851
42749841;Live-Charts/Live-Charts;3838
83380995;dotnet-architecture/eShopOnWeb;3829
460848;mRemoteNG/mRemoteNG;3809
52097767;HJLebbink/asm-dude;3786
2419727;0xd4d/de4dot;3755
11591313;reactiveui/refit;3753
45195614;Jackett/Jackett;3715
21836148;OptiKey/OptiKey;3698
3964514;accord-net/framework;3691
20304390;HearthSim/Hearthstone-Deck-Tracker;3675
77323220;Radarr/Radarr;3667
1208824;quartznet/quartznet;3665
24504893;brandonlw/Psychson;3634
5844474;EventStore/EventStore;3617
72174164;SixLabors/ImageSharp;3615
69673033;ardalis/CleanArchitecture;3611
500093;kohsuke/winsw;3559
64753043;Perfare/AssetStudio;3552
15509440;akkadotnet/akka.net;3478
26884725;OrchardCMS/OrchardCore;3456
76445704;dotnetcore/CAP;3446
31335300;PrismLibrary/Prism;3425
61403402;windows-toolkit/WindowsCommunityToolkit;3399
35291446;itinance/react-native-fs;3380
997491;sta/websocket-sharp;3352
153427475;Unity-Technologies/FPSSample;3350
46080325;PKISharp/win-acme;3346
8198511;serilog/serilog;3332
33200340;react-native-community/react-native-linear-gradient;3320
106386177;Jimmey-Jiang/Common.Utility;3320
76425236;EduardoPires/EquinoxProject;3286
42753362;microsoft/VisualStudioUninstaller;3286
3689718;moq/moq4;3251
35608694;aalhour/C-Sharp-Algorithms;3248
64290739;dodyg/practical-aspnetcore;3199
70584079;JasonGT/NorthwindTraders;3199
50605426;microsoft/MixedRealityToolkit-Unity;3189
125612271;Unity-Technologies/EntityComponentSystemSamples;3161
45365298;aspnet/JavaScriptServices;3159
41822320;RicoSuter/NSwag;3154
23001353;dotnet-state-machine/stateless;3147
70460785;Unity-Technologies/PostProcessing;3131
778834;Topshelf/Topshelf;3123
19216825;xamarin/xamarin-forms-samples;3120
27251463;QuantConnect/Lean;3117
30941532;intel/acat;3098
2870911;MvvmCross/MvvmCross;3088
22584823;TheBerkin/rant;3048
96299354;dotnetcore/Util;3033
14999623;jstedfast/MailKit;3030
56940351;ExtendRealityLtd/VRTK;3023
