id;name;stars
7600409;shadowsocks/shadowsocks-windows;46029
11620669;CodeHubApp/CodeHub;22412
49609581;PowerShell/PowerShell;16956
17620347;aspnet/AspNetCore;15299
15315789;Wox-launcher/Wox;15256
69662720;mxgmn/WaveFunctionCollapse;13398
38380854;0xd4d/dnSpy;12715
30092893;dotnet/coreclr;12295
29078997;dotnet/roslyn;12248
70104825;dotnet-architecture/eShopOnContainers;12224
1613345;StackExchange/Dapper;11778
13428264;ShareX/ShareX;11416
54086969;thangchung/awesome-dotnet-core;10857
64713769;NickeManarin/ScreenToGif;9312
1327739;icsharpcode/ILSpy;9291
16157746;aspnet/EntityFrameworkCore;8522
791611;mono/mono;8409
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;7995
2087064;SignalR/SignalR;7936
14964475;AvaloniaUI/Avalonia;7835
12201538;aspnetboilerplate/aspnetboilerplate;7812
3476845;JamesNK/Newtonsoft.Json;7484
738250;NancyFx/Nancy;7002
959908;OpenRA/OpenRA;6955
374228;restsharp/RestSharp;6931
9864166;App-vNext/Polly;6905
505380;AutoMapper/AutoMapper;6867
143460965;GoogleCloudPlatform/microservices-demo;6660
132021166;dotnet/machinelearning;6648
1135454;cefsharp/CefSharp;6580
2584777;MahApps/MahApps.Metro;6506
28239455;aspnet/AspNetCore.Docs;6459
1579990;MonoGame/MonoGame;6321
28232663;dotnet/orleans;6184
126486701;Unity-Technologies/UnityCsReference;6161
28647218;chocolatey/choco;6121
7560589;JeffreySu/WeiXinMPSDK;5787
15126429;aspnet/Mvc;5765
118322286;felixse/FluentTerminal;5665
46652227;IdentityServer/IdentityServer4;5634
11920542;HangfireIO/Hangfire;5344
142076747;microsoft/ailab;5175
715082;reactiveui/ReactiveUI;5135
75990888;dotnet/csharplang;5127
80058269;microsoft/VFSForGit;5029
443962;JeremySkinner/FluentValidation;4979
161012019;jellyfin/jellyfin;4882
2465723;Sonarr/Sonarr;4859
12191244;dotnet/BenchmarkDotNet;4837
104670977;dvf/blockchain;4755
44897462;JustArchiNET/ArchiSteamFarm;4685
1339922;ServiceStack/ServiceStack;4656
22636263;duplicati/duplicati;4630
88064357;QL-Win/QuickLook;4600
23315232;mbdavid/LiteDB;4548
62256097;ThreeMammals/Ocelot;4527
4213474;Humanizr/Humanizer;4494
85953;gitextensions/gitextensions;4477
