id;name;stars
7600409;shadowsocks/shadowsocks-windows;45895
11620669;CodeHubApp/CodeHub;22387
49609581;PowerShell/PowerShell;16913
17620347;aspnet/AspNetCore;15213
15315789;Wox-launcher/Wox;15203
69662720;mxgmn/WaveFunctionCollapse;13390
38380854;0xd4d/dnSpy;12681
30092893;dotnet/coreclr;12296
29078997;dotnet/roslyn;12238
70104825;dotnet-architecture/eShopOnContainers;12197
1613345;StackExchange/Dapper;11766
13428264;ShareX/ShareX;11397
54086969;thangchung/awesome-dotnet-core;10825
64713769;NickeManarin/ScreenToGif;9269
1327739;icsharpcode/ILSpy;9267
16157746;aspnet/EntityFrameworkCore;8505
791611;mono/mono;8399
30474266;MaterialDesignInXAML/MaterialDesignInXamlToolkit;7963
2087064;SignalR/SignalR;7930
14964475;AvaloniaUI/Avalonia;7814
12201538;aspnetboilerplate/aspnetboilerplate;7779
3476845;JamesNK/Newtonsoft.Json;7465
738250;NancyFx/Nancy;6994
959908;OpenRA/OpenRA;6942
374228;restsharp/RestSharp;6926
9864166;App-vNext/Polly;6895
505380;AutoMapper/AutoMapper;6861
132021166;dotnet/machinelearning;6643
143460965;GoogleCloudPlatform/microservices-demo;6633
1135454;cefsharp/CefSharp;6562
2584777;MahApps/MahApps.Metro;6494
28239455;aspnet/AspNetCore.Docs;6431
1579990;MonoGame/MonoGame;6312
28232663;dotnet/orleans;6164
126486701;Unity-Technologies/UnityCsReference;6146
28647218;chocolatey/choco;6113
7560589;JeffreySu/WeiXinMPSDK;5772
15126429;aspnet/Mvc;5762
118322286;felixse/FluentTerminal;5647
46652227;IdentityServer/IdentityServer4;5611
11920542;HangfireIO/Hangfire;5336
142076747;microsoft/ailab;5172
715082;reactiveui/ReactiveUI;5129
75990888;dotnet/csharplang;5109
80058269;microsoft/VFSForGit;5030
443962;JeremySkinner/FluentValidation;4973
2465723;Sonarr/Sonarr;4850
161012019;jellyfin/jellyfin;4849
12191244;dotnet/BenchmarkDotNet;4817
104670977;dvf/blockchain;4746
44897462;JustArchiNET/ArchiSteamFarm;4660
1339922;ServiceStack/ServiceStack;4655
22636263;duplicati/duplicati;4620
88064357;QL-Win/QuickLook;4561
23315232;mbdavid/LiteDB;4539
62256097;ThreeMammals/Ocelot;4513
4213474;Humanizr/Humanizer;4489
85953;gitextensions/gitextensions;4464
46755185;bitwarden/server;4444
956732;hbons/SparkleShare;4345
59715467;lambci/docker-lambda;4330
199570071;2dust/v2rayN;4322
18586705;nopSolutions/nopCommerce;4261
5780416;NLog/NLog;4228
8835057;xupefei/Locale-Emulator;4202
4600400;Redth/PushSharp;4188
17873382;sschmid/Entitas-CSharp;4149
17369361;jbogard/MediatR;4144
32051890;microsoft/msbuild;4097
12576526;dotnet/reactive;4071
153711945;dotnet/wpf;4057
105649273;ElectronNET/Electron.NET;4038
54213490;xamarin/Xamarin.Forms;4016
22456440;ppy/osu;3993
98547658;shadowsocksr-backup/shadowsocksr-csharp;3947
17941520;neuecc/UniRx;3928
17748183;StackExchange/StackExchange.Redis;3908
13589461;opserver/Opserver;3880
143253020;microsoft/FASTER;3828
38632468;graphql-dotnet/graphql-dotnet;3821
52097767;HJLebbink/asm-dude;3782
42749841;Live-Charts/Live-Charts;3776
460848;mRemoteNG/mRemoteNG;3767
83380995;dotnet-architecture/eShopOnWeb;3755
11591313;reactiveui/refit;3721
2419727;0xd4d/de4dot;3697
21836148;OptiKey/OptiKey;3696
20304390;HearthSim/Hearthstone-Deck-Tracker;3666
3964514;accord-net/framework;3666
1208824;quartznet/quartznet;3632
24504893;brandonlw/Psychson;3625
45195614;Jackett/Jackett;3602
5844474;EventStore/EventStore;3594
77323220;Radarr/Radarr;3569
72174164;SixLabors/ImageSharp;3552
69673033;ardalis/CleanArchitecture;3536
64753043;Perfare/AssetStudio;3475
500093;kohsuke/winsw;3466
15509440;akkadotnet/akka.net;3464
76445704;dotnetcore/CAP;3383
26884725;OrchardCMS/OrchardCore;3381
61403402;windows-toolkit/WindowsCommunityToolkit;3379
31335300;PrismLibrary/Prism;3378
35291446;itinance/react-native-fs;3356
997491;sta/websocket-sharp;3319
46080325;PKISharp/win-acme;3314
153427475;Unity-Technologies/FPSSample;3301
8198511;serilog/serilog;3289
33200340;react-native-community/react-native-linear-gradient;3283
42753362;microsoft/VisualStudioUninstaller;3267
